2025-07-28 08:32:29,748 - orchestrator - INFO - register_robot_service:124 - Registered robot service: meca
2025-07-28 08:32:29,750 - orchestrator - INFO - register_robot_service:124 - Registered robot service: ot2
2025-07-28 08:32:29,752 - orchestrator - INFO - register_protocol_service:129 - Registered protocol execution service
2025-07-28 08:32:34,807 - orchestrator - INFO - start:141 - RobotOrchestrator service started
2025-07-28 08:32:34,809 - command_service - INFO - _on_start:134 - Starting Robot command service...
2025-07-28 08:52:15,093 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:52:20,094 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:52:25,098 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:52:30,100 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:52:35,104 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:52:40,105 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:52:45,107 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:52:50,109 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:52:55,113 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:53:00,116 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:53:05,126 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:53:10,127 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:53:15,129 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:53:20,132 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:53:25,134 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:53:30,136 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:53:35,145 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:53:40,147 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:53:45,149 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:53:50,151 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:53:55,153 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:54:00,155 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:54:05,164 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:54:10,166 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:54:15,168 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:54:20,169 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:54:25,171 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:54:30,173 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:54:35,181 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:54:40,183 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:54:45,185 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:54:50,187 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:54:55,189 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:55:00,192 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:55:05,199 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:55:10,201 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:55:15,204 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:55:20,206 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:55:25,208 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:55:30,210 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:55:35,218 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:55:40,218 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:55:45,221 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:55:50,221 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:55:55,223 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:56:00,226 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:56:05,235 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:56:10,237 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:56:15,238 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:56:20,239 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:56:25,243 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:56:30,245 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:56:35,244 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:56:40,246 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:56:45,248 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:56:50,249 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:56:55,251 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:57:00,253 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:57:05,264 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:57:10,266 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:57:15,268 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:57:20,270 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:57:25,273 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:57:30,277 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:57:35,284 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:57:40,286 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:57:45,287 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:57:50,289 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:57:55,290 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:58:00,292 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:58:05,301 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:58:10,303 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:58:15,306 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:58:20,309 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:58:25,312 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:58:30,314 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:58:35,322 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:58:40,325 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:58:45,328 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:58:50,330 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:58:55,332 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:59:00,334 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:59:05,342 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:59:10,345 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:59:15,348 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:59:20,350 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:59:25,351 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:59:30,353 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:59:35,359 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:59:40,361 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:59:45,362 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:59:50,365 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 08:59:55,367 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:00:00,369 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:00:05,382 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:00:10,383 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:00:15,386 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:00:20,389 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:00:25,392 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:00:30,394 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:00:35,409 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:00:40,412 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:00:45,421 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:00:50,427 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:00:55,429 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:01:00,432 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:01:05,449 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:01:10,453 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:01:15,454 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:01:20,456 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:01:25,459 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:01:30,461 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:01:35,471 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:01:40,474 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:01:45,476 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:01:50,478 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:01:55,482 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:02:00,485 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:02:05,487 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:02:10,490 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:02:15,492 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:02:20,495 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:02:25,498 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:02:30,500 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:02:35,513 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:02:40,516 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:02:45,517 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:02:50,519 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:02:55,520 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:03:00,523 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:03:05,528 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:03:10,529 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:03:15,531 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:03:20,535 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:03:25,538 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:03:30,540 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
2025-07-28 09:03:35,551 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca', 'ot2']
